simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
198,Beverton-Holt,Smsy,3436.5861616818906,Ricker,3155.35,2591.25,4500.93,1.003,-8.183591170146936,1.086503822025687,0.4147605194553834,3436.5861616818906,9353,0.95,0.38,3155.35,7244.03
198,Beverton-Holt,alpha,1.086503822025687,Ricker,0.95,0.67,1.23,1.003,-12.563584154834192,1.086503822025687,0.4147605194553834,3436.5861616818906,9353,0.95,0.38,3155.35,7244.03
198,Beverton-Holt,sigma,0.4147605194553834,Ricker,0.38,0.31,0.49,1.003,-8.380865059438872,1.086503822025687,0.4147605194553834,3436.5861616818906,9353,0.95,0.38,3155.35,7244.03
199,Ricker,K,9146,Beverton-Holt,7542.93,4904.82,11804.04,1,-17.5275530286464,1.411523300653191,1.1353706193209983,3688.558932046424,9146,4.78,1.21,630.08,7542.93
199,Ricker,Smsy,3688.558932046424,Beverton-Holt,630.08,53.96,2725.74,1.001,-82.91799015258162,1.411523300653191,1.1353706193209983,3688.558932046424,9146,4.78,1.21,630.08,7542.93
199,Ricker,alpha,1.411523300653191,Beverton-Holt,4.78,1.54,9.71,1.001,238.6412394175871,1.411523300653191,1.1353706193209983,3688.558932046424,9146,4.78,1.21,630.08,7542.93
199,Ricker,sigma,1.1353706193209983,Beverton-Holt,1.21,0.98,1.58,1.001,6.573129461781685,1.411523300653191,1.1353706193209983,3688.558932046424,9146,4.78,1.21,630.08,7542.93
199,Ricker,K,9146,Ricker,10474.13,8060.32,12779.28,1,14.521430133391638,1.411523300653191,1.1353706193209983,3688.558932046424,9146,1.56,1.01,4086.17,10474.13
199,Ricker,Smsy,3688.558932046424,Ricker,4086.17,3391.02,4878.62,0.999,10.779577479408198,1.411523300653191,1.1353706193209983,3688.558932046424,9146,1.56,1.01,4086.17,10474.13
199,Ricker,alpha,1.411523300653191,Ricker,1.56,1.03,2.09,1.001,10.518898219965653,1.411523300653191,1.1353706193209983,3688.558932046424,9146,1.56,1.01,4086.17,10474.13
199,Ricker,sigma,1.1353706193209983,Ricker,1.01,0.81,1.31,1,-11.04226383768636,1.411523300653191,1.1353706193209983,3688.558932046424,9146,1.56,1.01,4086.17,10474.13
200,Beverton-Holt,K,8386,Beverton-Holt,12305.88,3463.49,44334.35,1.011,46.743143334128305,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.51,0.85,5162.34,12305.88
200,Beverton-Holt,Smsy,2786.8432236791764,Beverton-Holt,5162.34,1665.96,19259.07,1.013,85.2396990306726,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.51,0.85,5162.34,12305.88
200,Beverton-Holt,alpha,1.3954130330907304,Beverton-Holt,0.51,0.06,1.32,1.012,-63.4516814802575,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.51,0.85,5162.34,12305.88
200,Beverton-Holt,sigma,0.7454967371483432,Beverton-Holt,0.85,0.64,1.14,1.017,14.017936986739906,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.51,0.85,5162.34,12305.88
200,Beverton-Holt,K,8386,Ricker,12819.29,5054.79,33375.67,1.014,52.8653708561889,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.5,0.83,5889.04,12819.29
200,Beverton-Holt,Smsy,2786.8432236791764,Ricker,5889.04,2474.43,15894.24,1.015,111.31579810310676,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.5,0.83,5889.04,12819.29
200,Beverton-Holt,alpha,1.3954130330907304,Ricker,0.5,0.12,1,1.007,-64.16831517672304,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.5,0.83,5889.04,12819.29
200,Beverton-Holt,sigma,0.7454967371483432,Ricker,0.83,0.64,1.14,1.003,11.335161998816613,1.3954130330907304,0.7454967371483432,2786.8432236791764,8386,0.5,0.83,5889.04,12819.29
201,Ricker,K,9872,Beverton-Holt,7807.08,5064.44,12391.94,1,-20.916936790923824,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,6.29,1.31,323.21,7807.08
201,Ricker,Smsy,3310.8650977383295,Beverton-Holt,323.21,53.52,2119.35,1,-90.23789884339332,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,6.29,1.31,323.21,7807.08
201,Ricker,alpha,2.3607524853571324,Beverton-Holt,6.29,2.21,9.8,1.001,166.4404692577695,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,6.29,1.31,323.21,7807.08
201,Ricker,sigma,0.8350956911791273,Beverton-Holt,1.31,1.06,1.7,1,56.868250409761266,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,6.29,1.31,323.21,7807.08
201,Ricker,K,9872,Ricker,9678.21,8763.02,10592.57,1,-1.9630267423014676,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,2.42,0.68,3206.48,9678.21
201,Ricker,Smsy,3310.8650977383295,Ricker,3206.48,2960.61,3501.18,1.001,-3.152804317205057,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,2.42,0.68,3206.48,9678.21
201,Ricker,alpha,2.3607524853571324,Ricker,2.42,2.03,2.79,1.002,2.5096876953580574,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,2.42,0.68,3206.48,9678.21
201,Ricker,sigma,0.8350956911791273,Ricker,0.68,0.54,0.88,1.001,-18.572205894169723,2.3607524853571324,0.8350956911791273,3310.8650977383295,9872,2.42,0.68,3206.48,9678.21
202,Ricker,K,9195,Beverton-Holt,8398.38,5341.38,13150.65,1.001,-8.663621533442097,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,6.64,1.41,292.02,8398.38
202,Ricker,Smsy,2500.6139834587243,Beverton-Holt,292.02,55.08,1879.15,1,-88.32206802282644,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,6.64,1.41,292.02,8398.38
202,Ricker,alpha,3.3581644012740233,Beverton-Holt,6.64,2.64,9.82,1,97.72706772428744,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,6.64,1.41,292.02,8398.38
202,Ricker,sigma,0.09226495094735987,Beverton-Holt,1.41,1.14,1.82,1,1428.2076081137793,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,6.64,1.41,292.02,8398.38
202,Ricker,K,9195,Ricker,9181.6,9104.28,9260.87,1,-0.145731375747685,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,3.33,0.09,2509.74,9181.6
202,Ricker,Smsy,2500.6139834587243,Ricker,2509.74,2483.17,2536.42,1.002,0.36495103209223945,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,3.33,0.09,2509.74,9181.6
202,Ricker,alpha,3.3581644012740233,Ricker,3.33,3.28,3.39,1.002,-0.8386844093558422,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,3.33,0.09,2509.74,9181.6
202,Ricker,sigma,0.09226495094735987,Ricker,0.09,0.07,0.11,1.002,-2.45483352465239,3.3581644012740233,0.09226495094735987,2500.6139834587243,9195,3.33,0.09,2509.74,9181.6
203,Ricker,K,9898,Beverton-Holt,5764.81,1219.53,42640.41,1.048,-41.75782986461911,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,3.35,4.61,764.38,5764.81
203,Ricker,Smsy,4169.207816675965,Beverton-Holt,764.38,32.42,14896.06,1.059,-81.66606142916075,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,3.35,4.61,764.38,5764.81
203,Ricker,alpha,1.1630961188834235,Beverton-Holt,3.35,0.2,9.55,1.017,188.02434687994767,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,3.35,4.61,764.38,5764.81
203,Ricker,sigma,1.7290434708174733,Beverton-Holt,4.61,3.78,5.9,1.005,166.62140529181963,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,3.35,4.61,764.38,5764.81
203,Ricker,K,9898,Ricker,9646.51,5363.31,13772.37,1,-2.54081632653061,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,1.12,1.68,4091.52,9646.51
203,Ricker,Smsy,4169.207816675965,Ricker,4091.52,2475.07,5351.11,1,-1.8633711748603572,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,1.12,1.68,4091.52,9646.51
203,Ricker,alpha,1.1630961188834235,Ricker,1.12,0.6,1.64,1.001,-3.7052929834204744,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,1.12,1.68,4091.52,9646.51
203,Ricker,sigma,1.7290434708174733,Ricker,1.68,1.38,2.1,1,-2.8364509999442737,1.1630961188834235,1.7290434708174733,4169.207816675965,9898,1.12,1.68,4091.52,9646.51
204,Ricker,K,9596,Beverton-Holt,3975.4,1673.95,9711.51,1.004,-58.57232180075031,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,2.06,2.04,964.66,3975.4
204,Ricker,Smsy,3940.6739432413906,Beverton-Holt,964.66,34.01,3049.98,1.007,-75.52043092389111,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,2.06,2.04,964.66,3975.4
204,Ricker,alpha,1.3097662372037853,Beverton-Holt,2.06,0.37,9.11,1.005,57.27997420347968,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,2.06,2.04,964.66,3975.4
204,Ricker,sigma,1.4855584146709209,Beverton-Holt,2.04,1.62,2.67,1.003,37.32209920886204,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,2.06,2.04,964.66,3975.4
204,Ricker,K,9596,Ricker,7445.19,4029.94,10409.57,1.001,-22.413609837432265,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,1.27,1.44,3068.72,7445.19
204,Ricker,Smsy,3940.6739432413906,Ricker,3068.72,1854.74,3983.4,1.001,-22.12702587933899,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,1.27,1.44,3068.72,7445.19
204,Ricker,alpha,1.3097662372037853,Ricker,1.27,0.58,1.87,1.001,-3.036132408534368,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,1.27,1.44,3068.72,7445.19
204,Ricker,sigma,1.4855584146709209,Ricker,1.44,1.12,1.89,1.001,-3.0667534996268033,1.3097662372037853,1.4855584146709209,3940.6739432413906,9596,1.27,1.44,3068.72,7445.19
205,Beverton-Holt,K,8036,Beverton-Holt,8546.42,4396.7,18872.53,1.011,6.3516674962668,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,2.32,1.5,1873.43,8546.42
205,Beverton-Holt,Smsy,3743.458592013725,Beverton-Holt,1873.43,73.45,6779.85,1.017,-49.95456864417398,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,2.32,1.5,1873.43,8546.42
205,Beverton-Holt,alpha,0.27373803801566843,Beverton-Holt,2.32,0.39,9.32,1.007,747.5256185869229,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,2.32,1.5,1873.43,8546.42
205,Beverton-Holt,sigma,1.4474378994941817,Beverton-Holt,1.5,1.2,1.96,1.006,3.631388989067273,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,2.32,1.5,1873.43,8546.42
205,Beverton-Holt,K,8036,Ricker,13362.71,2487.12,26102.18,1,66.28558984569436,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,0.67,1.59,5976.07,13362.71
205,Beverton-Holt,Smsy,3743.458592013725,Ricker,5976.07,1222.31,11556.22,1.001,59.640339357548015,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,0.67,1.59,5976.07,13362.71
205,Beverton-Holt,alpha,0.27373803801566843,Ricker,0.67,0.09,1.35,1,144.75955364363725,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,0.67,1.59,5976.07,13362.71
205,Beverton-Holt,sigma,1.4474378994941817,Ricker,1.59,1.27,2.09,1.001,9.849272328411315,0.27373803801566843,1.4474378994941817,3743.458592013725,8036,0.67,1.59,5976.07,13362.71
206,Beverton-Holt,K,9237,Beverton-Holt,2901.62,199.51,16177.1,1.013,-68.58698711702934,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.32,1.35,1160.72,2901.62
206,Beverton-Holt,Smsy,4020.310327923669,Beverton-Holt,1160.72,90.88,7457.61,1.012,-71.1285969160628,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.32,1.35,1160.72,2901.62
206,Beverton-Holt,alpha,0.5210078852772554,Beverton-Holt,0.32,0.01,3.53,1.081,-38.5805840866091,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.32,1.35,1160.72,2901.62
206,Beverton-Holt,sigma,1.393121721038888,Beverton-Holt,1.35,1.08,1.76,1.03,-3.0953304645003223,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.32,1.35,1160.72,2901.62
206,Beverton-Holt,K,9237,Ricker,3152.02,162.94,11496.92,1.002,-65.87615026523763,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.18,1.35,1528.14,3152.02
206,Beverton-Holt,Smsy,4020.310327923669,Ricker,1528.14,81.37,5411.38,1.002,-61.989501422661974,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.18,1.35,1528.14,3152.02
206,Beverton-Holt,alpha,0.5210078852772554,Ricker,0.18,0.01,0.68,1.006,-65.45157854871762,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.18,1.35,1528.14,3152.02
206,Beverton-Holt,sigma,1.393121721038888,Ricker,1.35,1.08,1.75,1.002,-3.0953304645003223,0.5210078852772554,1.393121721038888,4020.310327923669,9237,0.18,1.35,1528.14,3152.02
207,Beverton-Holt,K,8035,Beverton-Holt,6735.16,3873.18,19033.33,1.02,-16.177224642190417,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,2.4,1.18,1440.72,6735.16
207,Beverton-Holt,Smsy,3495.0380108093914,Beverton-Holt,1440.72,51.25,7302,1.021,-58.77813072292299,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,2.4,1.18,1440.72,6735.16
207,Beverton-Holt,alpha,0.5231487763970651,Beverton-Holt,2.4,0.47,9.45,1.006,358.76051102113667,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,2.4,1.18,1440.72,6735.16
207,Beverton-Holt,sigma,1.1051849650059076,Beverton-Holt,1.18,0.91,1.59,1.004,6.769458268344471,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,2.4,1.18,1440.72,6735.16
207,Beverton-Holt,K,8035,Ricker,9008.66,4442.94,17239.63,1.005,12.117734909769755,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,0.95,1.17,3865.85,9008.66
207,Beverton-Holt,Smsy,3495.0380108093914,Ricker,3865.85,2071.77,7513.47,1.006,10.609669710136707,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,0.95,1.17,3865.85,9008.66
207,Beverton-Holt,alpha,0.5231487763970651,Ricker,0.95,0.32,1.56,1.002,81.59270227919995,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,0.95,1.17,3865.85,9008.66
207,Beverton-Holt,sigma,1.1051849650059076,Ricker,1.17,0.9,1.59,1.003,5.8646323508161275,0.5231487763970651,1.1051849650059076,3495.0380108093914,8035,0.95,1.17,3865.85,9008.66
208,Beverton-Holt,K,8499,Beverton-Holt,11161.5,5329.87,30373.63,1.009,31.32721496646664,1.9678416441867186,1.650631282078269,2312.701135352596,8499,4.28,1.67,1150.44,11161.5
208,Beverton-Holt,Smsy,2312.701135352596,Beverton-Holt,1150.44,74.11,10776.65,1.014,-50.2555698869148,1.9678416441867186,1.650631282078269,2312.701135352596,8499,4.28,1.67,1150.44,11161.5
208,Beverton-Holt,alpha,1.9678416441867186,Beverton-Holt,4.28,0.38,9.76,1.006,117.4971757836167,1.9678416441867186,1.650631282078269,2312.701135352596,8499,4.28,1.67,1150.44,11161.5
208,Beverton-Holt,sigma,1.650631282078269,Beverton-Holt,1.67,1.27,2.25,1.003,1.1734127501415297,1.9678416441867186,1.650631282078269,2312.701135352596,8499,4.28,1.67,1150.44,11161.5
208,Beverton-Holt,K,8499,Ricker,23159.47,1471.54,68124.13,1,172.4964113425109,1.9678416441867186,1.650631282078269,2312.701135352596,8499,0.47,1.84,10778.14,23159.47
208,Beverton-Holt,Smsy,2312.701135352596,Ricker,10778.14,732.77,29611.9,1,366.0411946551303,1.9678416441867186,1.650631282078269,2312.701135352596,8499,0.47,1.84,10778.14,23159.47
208,Beverton-Holt,alpha,1.9678416441867186,Ricker,0.47,0.02,1.29,1.001,-76.11596434151872,1.9678416441867186,1.650631282078269,2312.701135352596,8499,0.47,1.84,10778.14,23159.47
208,Beverton-Holt,sigma,1.650631282078269,Ricker,1.84,1.42,2.56,1.002,11.47250267081463,1.9678416441867186,1.650631282078269,2312.701135352596,8499,0.47,1.84,10778.14,23159.47
209,Ricker,K,8552,Beverton-Holt,7815,753.05,35465.14,1.018,-8.617867165575303,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.62,2.14,2965.28,7815
209,Ricker,Smsy,4078.9734474769834,Beverton-Holt,2965.28,123.47,14834.82,1.021,-27.303277695172287,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.62,2.14,2965.28,7815
209,Ricker,alpha,0.3582228878862479,Beverton-Holt,0.62,0.03,6.31,1.034,73.07660145849705,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.62,2.14,2965.28,7815
209,Ricker,sigma,1.7866376702529898,Beverton-Holt,2.14,1.71,2.74,1.006,19.778063321421733,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.62,2.14,2965.28,7815
209,Ricker,K,8552,Ricker,11405.4,803.38,32642.02,1.002,33.36529466791393,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.36,2.09,5382.95,11405.4
209,Ricker,Smsy,4078.9734474769834,Ricker,5382.95,400.5,14665.81,1.003,31.968253025269895,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.36,2.09,5382.95,11405.4
209,Ricker,alpha,0.3582228878862479,Ricker,0.36,0.02,1.08,1.004,0.49609116944989917,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.36,2.09,5382.95,11405.4
209,Ricker,sigma,1.7866376702529898,Ricker,2.09,1.7,2.65,1.002,16.979510440080087,0.3582228878862479,1.7866376702529898,4078.9734474769834,8552,0.36,2.09,5382.95,11405.4
210,Beverton-Holt,K,8479,Beverton-Holt,14239.02,5628.08,82033.09,1.016,67.93277509140229,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.81,1.2,5565.48,14239.02
210,Beverton-Holt,Smsy,2463.7313418014473,Beverton-Holt,5565.48,728.84,35532.32,1.021,125.89638348841216,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.81,1.2,5565.48,14239.02
210,Beverton-Holt,alpha,1.785248013533931,Beverton-Holt,0.81,0.12,4.92,1.216,-54.62815284714474,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.81,1.2,5565.48,14239.02
210,Beverton-Holt,sigma,1.2393769530081942,Beverton-Holt,1.2,0.97,1.58,1.015,-3.1771571120972646,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.81,1.2,5565.48,14239.02
210,Beverton-Holt,K,8479,Ricker,35866.33,5696.51,118016.33,1.004,323.0018870149782,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.38,1.27,16900.47,35866.33
210,Beverton-Holt,Smsy,2463.7313418014473,Ricker,16900.47,2828.34,55626.65,1.004,585.9704917193854,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.38,1.27,16900.47,35866.33
210,Beverton-Holt,alpha,1.785248013533931,Ricker,0.38,0.05,0.81,1.005,-78.71444207643827,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.38,1.27,16900.47,35866.33
210,Beverton-Holt,sigma,1.2393769530081942,Ricker,1.27,1.03,1.63,1.002,2.4708420563637334,1.785248013533931,1.2393769530081942,2463.7313418014473,8479,0.38,1.27,16900.47,35866.33
211,Ricker,K,9963,Beverton-Holt,11030.08,739.99,48025.69,1.009,10.710428585767339,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.35,1.48,4787.05,11030.08
211,Ricker,Smsy,4778.642363119803,Beverton-Holt,4787.05,369.13,22349.06,1.01,0.17594195675920007,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.35,1.48,4787.05,11030.08
211,Ricker,alpha,0.31757591821148745,Beverton-Holt,0.35,0.01,1.18,1.008,10.209867917919373,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.35,1.48,4787.05,11030.08
211,Ricker,sigma,1.4837134574465107,Beverton-Holt,1.48,1.21,1.89,1.004,-0.2502813078814864,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.35,1.48,4787.05,11030.08
211,Ricker,K,9963,Ricker,13442.36,1397.63,30366.37,1,34.92281441332933,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.39,1.45,6335.92,13442.36
211,Ricker,Smsy,4778.642363119803,Ricker,6335.92,695.84,13997.11,1,32.588285930305666,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.39,1.45,6335.92,13442.36
211,Ricker,alpha,0.31757591821148745,Ricker,0.39,0.03,1.02,1.001,22.80528139425303,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.39,1.45,6335.92,13442.36
211,Ricker,sigma,1.4837134574465107,Ricker,1.45,1.17,1.84,1.003,-2.272235065154161,0.31757591821148745,1.4837134574465107,4778.642363119803,9963,0.39,1.45,6335.92,13442.36
212,Ricker,K,9856,Beverton-Holt,10500.68,9669.2,11326.26,1,6.540990259740263,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,7.22,0.26,276.92,10500.68
212,Ricker,Smsy,3684.0678325401286,Beverton-Holt,276.92,74.8,1368.36,1.001,-92.48330886977544,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,7.22,0.26,276.92,10500.68
212,Ricker,alpha,1.8187858070286493,Beverton-Holt,7.22,3.85,9.87,1.001,296.9681296224383,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,7.22,0.26,276.92,10500.68
212,Ricker,sigma,0.12394265768105994,Beverton-Holt,0.26,0.22,0.34,1.001,109.77442703306772,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,7.22,0.26,276.92,10500.68
212,Ricker,K,9856,Ricker,9747.91,9504.12,10010.11,1,-1.0966923701298716,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,1.83,0.13,3634.66,9747.91
212,Ricker,Smsy,3684.0678325401286,Ricker,3634.66,3517.68,3766.02,1.002,-1.341121683583729,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,1.83,0.13,3634.66,9747.91
212,Ricker,alpha,1.8187858070286493,Ricker,1.83,1.74,1.92,1.003,0.6165757907288358,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,1.83,0.13,3634.66,9747.91
212,Ricker,sigma,0.12394265768105994,Ricker,0.13,0.1,0.16,1.002,4.887213516533866,1.8187858070286493,0.12394265768105994,3684.0678325401286,9856,1.83,0.13,3634.66,9747.91
213,Ricker,K,8038,Beverton-Holt,7327.1,5316.35,10335.17,1.005,-8.844239860661853,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,5.7,0.89,397.74,7327.1
213,Ricker,Smsy,3216.2194921835144,Beverton-Holt,397.74,52.78,2592.42,1.009,-87.63330671408961,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,5.7,0.89,397.74,7327.1
213,Ricker,alpha,1.4552794507151225,Beverton-Holt,5.7,1.49,9.79,1.001,291.67735084825307,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,5.7,0.89,397.74,7327.1
213,Ricker,sigma,0.8013574549117739,Beverton-Holt,0.89,0.7,1.18,1.001,11.061548694020109,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,5.7,0.89,397.74,7327.1
213,Ricker,K,8038,Ricker,8353.73,6711.24,10176.36,1,3.927967156008952,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,1.49,0.81,3291.28,8353.73
213,Ricker,Smsy,3216.2194921835144,Ricker,3291.28,2780.31,4097.94,1.001,2.333811731410368,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,1.49,0.81,3291.28,8353.73
213,Ricker,alpha,1.4552794507151225,Ricker,1.49,0.94,2.03,1.001,2.3858338182275443,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,1.49,0.81,3291.28,8353.73
213,Ricker,sigma,0.8013574549117739,Ricker,0.81,0.64,1.08,1.001,1.0784881372542616,1.4552794507151225,0.8013574549117739,3216.2194921835144,8038,1.49,0.81,3291.28,8353.73
214,Beverton-Holt,K,9589,Beverton-Holt,19900.39,1539.47,284352.32,1.014,107.5335280008343,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.29,1.66,8802.39,19900.39
214,Beverton-Holt,Smsy,4647.567064503096,Beverton-Holt,8802.39,764.94,130970,1.014,89.39780486935533,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.29,1.66,8802.39,19900.39
214,Beverton-Holt,alpha,0.12262297262259936,Beverton-Holt,0.29,0.01,1.2,1.028,136.4972841528987,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.29,1.66,8802.39,19900.39
214,Beverton-Holt,sigma,1.4560866531397192,Beverton-Holt,1.66,1.32,2.14,1.02,14.004204105613361,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.29,1.66,8802.39,19900.39
214,Beverton-Holt,K,9589,Ricker,21088.2,1002.68,77479.41,1.002,119.92074251746793,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.28,1.67,10083.67,21088.2
214,Beverton-Holt,Smsy,4647.567064503096,Ricker,10083.67,500.19,35780.91,1.002,116.96663781393148,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.28,1.67,10083.67,21088.2
214,Beverton-Holt,alpha,0.12262297262259936,Ricker,0.28,0.01,0.88,1.006,128.34220538900567,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.28,1.67,10083.67,21088.2
214,Beverton-Holt,sigma,1.4560866531397192,Ricker,1.67,1.33,2.15,1.004,14.690976419502599,0.12262297262259936,1.4560866531397192,4647.567064503096,9589,0.28,1.67,10083.67,21088.2
215,Beverton-Holt,K,8644,Beverton-Holt,7883.4,7273.35,8588.7,1,-8.79916705229061,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,6.96,0.27,234.92,7883.4
215,Beverton-Holt,Smsy,1628.4408453152296,Beverton-Holt,234.92,57.56,1160.96,1.001,-85.57393099811833,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,6.96,0.27,234.92,7883.4
215,Beverton-Holt,alpha,2.9210147967712135,Beverton-Holt,6.96,3.56,9.82,1.001,138.27335649560348,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,6.96,0.27,234.92,7883.4
215,Beverton-Holt,sigma,0.3117431965092802,Beverton-Holt,0.27,0.22,0.34,1,-13.390251006821098,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,6.96,0.27,234.92,7883.4
215,Beverton-Holt,K,8644,Ricker,8087.36,7439.84,8918.16,0.999,-6.439611291068953,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,1.52,0.37,3189.15,8087.36
215,Beverton-Holt,Smsy,1628.4408453152296,Ricker,3189.15,2882.55,3598.18,1,95.84070303656947,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,1.52,0.37,3189.15,8087.36
215,Beverton-Holt,alpha,2.9210147967712135,Ricker,1.52,1.27,1.79,1.002,-47.96328996073028,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,1.52,0.37,3189.15,8087.36
215,Beverton-Holt,sigma,0.3117431965092802,Ricker,0.37,0.31,0.46,1,18.68743380546738,2.9210147967712135,0.3117431965092802,1628.4408453152296,8644,1.52,0.37,3189.15,8087.36
